task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1306	d9/9dc685	14668	bwaMem (1305)	COMPLETED	0	2020-09-18 14:56:19.998	8m 21s	8m 20s	97.7%	1 GB	1.3 GB	2.4 GB	2.4 GB
1301	2f/a2dcea	7363	bwaMem (1300)	COMPLETED	0	2020-09-18 14:49:35.069	17m 7s	17m 7s	94.9%	1 GB	1.3 GB	4 GB	3.9 GB
1312	2f/2c9d88	7614	bwaMem (1311)	COMPLETED	0	2020-09-18 15:00:36.349	7m 39s	7m 39s	96.0%	1 GB	1.3 GB	2.1 GB	2.1 GB
1310	f8/b9daa4	4581	bwaMem (1309)	COMPLETED	0	2020-09-18 15:06:41.724	5m 17s	5m 16s	98.3%	1.1 GB	1.4 GB	1.5 GB	1.5 GB
1311	cc/fb521b	27095	bwaMem (1310)	COMPLETED	0	2020-09-18 15:04:40.542	10m 27s	10m 27s	95.7%	1.1 GB	1.4 GB	2.5 GB	2.4 GB
1314	a8/8d2daf	3983	bwaMem (1313)	COMPLETED	0	2020-09-18 15:00:02.451	18m 50s	18m 49s	97.0%	1 GB	1.4 GB	4.6 GB	4.4 GB
1309	c2/b6e704	13333	bwaMem (1308)	COMPLETED	0	2020-09-18 15:08:15.844	10m 38s	10m 38s	95.8%	1 GB	1.3 GB	2.5 GB	2.4 GB
1318	71/784ea7	31066	bwaMem (1317)	COMPLETED	0	2020-09-18 15:11:58.253	7m 14s	7m 14s	96.0%	1 GB	1.4 GB	1.6 GB	1.6 GB
1280	66/cd8c61	26742	bwaMem (1279)	COMPLETED	0	2020-09-18 14:24:58.435	56m 50s	56m 50s	96.5%	1.1 GB	1.4 GB	11.9 GB	12.1 GB
1320	4c/cf28c7	22110	bwaMem (1319)	COMPLETED	0	2020-09-18 15:18:52.126	8m 14s	8m 14s	94.9%	1 GB	1.4 GB	1.8 GB	1.7 GB
1317	93/fce9c9	3032	bwaMem (1316)	COMPLETED	0	2020-09-18 15:21:48.472	9m 38s	9m 38s	95.8%	1 GB	1.4 GB	2.2 GB	2.1 GB
1315	96/6a8a13	9484	bwaMem (1314)	COMPLETED	0	2020-09-18 15:15:07.399	16m 42s	16m 42s	97.8%	1.1 GB	1.4 GB	4.1 GB	3.9 GB
1313	a4/749826	22453	bwaMem (1312)	COMPLETED	0	2020-09-18 15:18:54.084	13m 36s	13m 36s	97.3%	1 GB	1.4 GB	3.2 GB	3 GB
1296	85/bb93a9	19380	bwaMem (1295)	COMPLETED	0	2020-09-18 14:46:09.059	46m 30s	46m 29s	97.1%	1.1 GB	1.4 GB	10.7 GB	10.4 GB
1319	48/70d79f	27706	bwaMem (1318)	COMPLETED	0	2020-09-18 15:27:06.132	5m 52s	5m 51s	94.9%	888.8 MB	1.1 GB	1002.1 MB	965.6 MB
1316	1b/e1d856	24531	bwaMem (1315)	COMPLETED	0	2020-09-18 15:19:11.893	15m 16s	15m 16s	97.7%	1.1 GB	1.4 GB	3.7 GB	3.6 GB
1321	15/74b24d	15441	bwaMem (1320)	COMPLETED	0	2020-09-18 15:32:30.580	4m 58s	4m 57s	96.5%	1 GB	1.4 GB	1.1 GB	1.2 GB
1307	01/ea22fb	29918	bwaMem (1306)	COMPLETED	0	2020-09-18 14:58:52.691	38m 38s	38m 38s	97.4%	1 GB	1.4 GB	8.6 GB	8.3 GB
1324	32/d10f33	16265	bwaMem (1323)	COMPLETED	0	2020-09-18 15:32:38.650	6m 11s	6m 11s	96.7%	1 GB	1.3 GB	1.7 GB	1.8 GB
1328	24/1f65bd	18722	bwaMem (1327)	COMPLETED	0	2020-09-18 15:32:58.293	7m 14s	7m 14s	96.8%	1 GB	1.3 GB	2 GB	2 GB
1331	e4/be56f3	10246	bwaMem (1330)	COMPLETED	0	2020-09-18 15:37:28.184	3m 43s	3m 43s	92.0%	661 MB	1.1 GB	685.1 MB	657.3 MB
1325	78/0d2ac3	11091	bwaMem (1324)	COMPLETED	0	2020-09-18 15:31:26.726	10m 29s	10m 29s	97.3%	1.1 GB	1.3 GB	2.6 GB	2.5 GB
1329	e2/7417a2	26184	bwaMem (1328)	COMPLETED	0	2020-09-18 15:34:28.259	7m 29s	7m 29s	96.3%	1 GB	1.3 GB	2 GB	2 GB
1327	b1/b026e3	28232	bwaMem (1326)	COMPLETED	0	2020-09-18 15:40:12.635	2m 23s	2m 23s	94.0%	448.6 MB	1 GB	440 MB	422.9 MB
1323	c6/c59871	10566	bwaMem (1322)	COMPLETED	0	2020-09-18 15:37:30.588	6m 33s	6m 33s	98.3%	1 GB	1.4 GB	1.8 GB	1.8 GB
1333	32/7f8de2	6861	bwaMem (1332)	COMPLETED	0	2020-09-18 15:41:55.856	2m 19s	2m 19s	101.1%	492.7 MB	1 GB	491.1 MB	470.4 MB
1322	42/bf4659	19512	bwaMem (1321)	COMPLETED	0	2020-09-18 15:38:49.876	5m 38s	5m 38s	98.8%	982.8 MB	1.2 GB	1.4 GB	1.4 GB
1326	0c/69403e	12630	bwaMem (1325)	COMPLETED	0	2020-09-18 15:31:49.743	13m 51s	13m 51s	98.7%	1 GB	1.4 GB	3.4 GB	3.5 GB
1308	94/065208	3216	bwaMem (1307)	COMPLETED	0	2020-09-18 14:59:54.560	48m 32s	48m 31s	98.5%	1.1 GB	1.4 GB	11 GB	10.9 GB
1330	79/284a98	2080	bwaMem (1329)	COMPLETED	0	2020-09-18 15:41:11.341	9m 1s	9m 1s	107.3%	1022.7 MB	1.2 GB	2.8 GB	2.8 GB
1332	f7/a3ce05	7175	bwaMem (1331)	COMPLETED	0	2020-09-18 15:41:57.128	32m 50s	32m 50s	109.9%	1.1 GB	1.4 GB	11.5 GB	11.3 GB
