task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
665	20/e88d1b	17535	mem (664)	COMPLETED	0	2020-09-22 04:49:55.774	3m 22s	3m 19s	96.4%	1.1 GB	1.3 GB	155.4 MB	716.3 MB
662	68/d1d8d5	15007	mem (661)	COMPLETED	0	2020-09-22 04:49:30.300	4m 32s	4m 29s	97.1%	951.3 MB	1.1 GB	145 MB	694.6 MB
659	9b/7701bb	22648	mem (658)	COMPLETED	0	2020-09-22 04:50:51.448	3m 32s	3m 29s	95.5%	886.2 MB	1.1 GB	118.6 MB	527.6 MB
656	86/8b736d	11184	mem (655)	COMPLETED	0	2020-09-22 04:48:48.006	7m 49s	7m 46s	97.7%	1.2 GB	1.4 GB	421.5 MB	1.5 GB
666	b9/79def2	7101	mem (665)	COMPLETED	0	2020-09-22 04:54:02.347	5m 50s	5m 47s	97.0%	929 MB	1.1 GB	207.1 MB	1.1 GB
661	de/64b497	28222	mem (660)	COMPLETED	0	2020-09-22 04:51:51.539	10m 2s	9m 58s	97.9%	1.2 GB	1.5 GB	542.7 MB	2 GB
664	1a/7b43a7	3488	mem (663)	COMPLETED	0	2020-09-22 04:53:18.095	10m 9s	10m 6s	97.1%	1.2 GB	1.4 GB	500.8 MB	1.9 GB
668	6d/eb7c3c	18417	mem (667)	COMPLETED	0	2020-09-22 04:56:37.242	7m 2s	6m 58s	96.0%	1.1 GB	1.3 GB	183.9 MB	1.3 GB
669	02/97f83a	9064	mem (668)	COMPLETED	0	2020-09-22 04:54:23.614	9m 30s	9m 28s	96.6%	1.2 GB	1.5 GB	496.9 MB	1.7 GB
658	f0/2e3340	30182	mem (657)	COMPLETED	0	2020-09-22 04:52:09.813	13m	12m 55s	97.8%	1.2 GB	1.4 GB	641.6 MB	2.4 GB
654	dc/406d80	13142	mem (653)	COMPLETED	0	2020-09-22 04:42:45.677	22m 38s	22m 34s	99.2%	1.2 GB	1.5 GB	990.3 MB	4.1 GB
674	1b/5fc3da	22661	mem (673)	COMPLETED	0	2020-09-22 05:05:23.234	49.2s	47s	92.7%	376.2 MB	537.1 MB	37.3 MB	154.6 MB
670	23/7eeaa7	7552	mem (669)	COMPLETED	0	2020-09-22 05:01:53.705	5m 41s	5m 36s	97.4%	1.2 GB	1.4 GB	271 MB	1.4 GB
671	d2/36eb8e	14875	mem (670)	COMPLETED	0	2020-09-22 05:03:38.968	4m 29s	4m 26s	97.3%	1.1 GB	1.3 GB	179.3 MB	837.5 MB
667	0a/f52ded	31566	mem (666)	COMPLETED	0	2020-09-22 04:59:52.697	10m 7s	10m 4s	97.4%	1.2 GB	1.4 GB	500 MB	1.9 GB
675	4b/5ae418	1040	mem (674)	COMPLETED	0	2020-09-22 05:07:34.511	2m 42s	2m 39s	94.9%	839.3 MB	1.1 GB	94.8 MB	425.8 MB
673	8d/5e491d	16405	mem (672)	COMPLETED	0	2020-09-22 05:03:54.098	6m 56s	6m 53s	98.4%	1.2 GB	1.5 GB	367.3 MB	1.6 GB
683	1b/aff3ff	14721	mem (682)	COMPLETED	0	2020-09-22 05:10:16.317	2m 17s	2m 15s	95.6%	739.3 MB	899.4 MB	86.4 MB	366 MB
686	81/1eae31	17823	mem (685)	COMPLETED	0	2020-09-22 05:10:49.895	4m 52s	4m 49s	97.0%	1.2 GB	1.4 GB	264.3 MB	1.2 GB
663	f6/16382c	13693	mem (662)	COMPLETED	0	2020-09-22 05:03:27.529	12m 15s	12m 12s	99.0%	1.1 GB	1.3 GB	600.3 MB	2.3 GB
676	87/c81eec	26986	mem (675)	COMPLETED	0	2020-09-22 05:06:12.442	9m 37s	9m 34s	97.4%	1.1 GB	1.4 GB	488.1 MB	1.8 GB
677	a2/8bca69	12798	mem (676)	COMPLETED	0	2020-09-22 05:09:59.340	6m	5m 56s	97.6%	1.2 GB	1.5 GB	322.5 MB	1.4 GB
672	2c/4589d1	21290	mem (671)	COMPLETED	0	2020-09-22 05:05:10.102	11m 6s	11m 2s	97.8%	1.2 GB	1.4 GB	559.6 MB	2.1 GB
680	81/147277	25901	mem (679)	COMPLETED	0	2020-09-22 05:12:33.760	3m 45s	3m 42s	95.2%	1.1 GB	1.3 GB	158.3 MB	706.7 MB
682	50/b9f9a4	7928	mem (681)	COMPLETED	0	2020-09-22 05:15:49.213	2m 40s	2m 37s	96.5%	867.8 MB	1.1 GB	111.5 MB	493.8 MB
653	6b/70efbd	12795	mem (652)	COMPLETED	0	2020-09-22 04:42:43.602	37m 28s	37m 25s	100.0%	1.2 GB	1.4 GB	1.6 GB	7.1 GB
684	ed/d277ad	9474	mem (683)	COMPLETED	0	2020-09-22 05:15:59.420	5m 9s	5m 6s	97.2%	1.1 GB	1.3 GB	269.3 MB	1017.2 MB
678	7d/a7df3e	4114	mem (677)	COMPLETED	0	2020-09-22 05:08:08.255	13m 3s	13m 1s	96.7%	1.2 GB	1.4 GB	209.5 MB	1016.1 MB
685	74/056745	22162	mem (684)	COMPLETED	0	2020-09-22 05:18:29.524	3m 7s	3m 5s	97.2%	894.3 MB	1.1 GB	114.1 MB	522.7 MB
681	79/12882e	6840	mem (680)	COMPLETED	0	2020-09-22 05:15:42.769	6m 11s	6m 9s	98.6%	1.2 GB	1.5 GB	343.1 MB	1.5 GB
691	29/e15217	11365	mem (690)	COMPLETED	0	2020-09-22 05:16:16.538	5m 42s	5m 39s	98.2%	1.2 GB	1.4 GB	278 MB	1.4 GB
692	05/cd458d	11784	mem (691)	COMPLETED	0	2020-09-22 05:16:18.741	7m	6m 58s	98.0%	1.2 GB	1.4 GB	379.6 MB	1.7 GB
693	87/60b0d4	29191	mem (692)	COMPLETED	0	2020-09-22 05:20:11.398	3m 32s	3m 29s	96.4%	915.6 MB	1.1 GB	116.9 MB	528.8 MB
687	80/2b88f1	1555	mem (686)	COMPLETED	0	2020-09-22 05:21:08.474	3m 11s	3m 8s	97.0%	897.8 MB	1.1 GB	113.8 MB	523.2 MB
694	00/212f7f	15353	mem (693)	COMPLETED	0	2020-09-22 05:23:19.252	3m 11s	3m 9s	96.1%	889.3 MB	1.1 GB	115.4 MB	514.6 MB
696	ae/208e68	21473	mem (695)	COMPLETED	0	2020-09-22 05:24:19.369	2m 11s	2m 9s	96.4%	747.5 MB	899.5 MB	80.7 MB	363.9 MB
689	2b/03748c	7226	mem (688)	COMPLETED	0	2020-09-22 05:21:54.077	4m 48s	4m 45s	98.2%	1.2 GB	1.4 GB	229.4 MB	1.2 GB
679	2c/4052af	6590	mem (678)	COMPLETED	0	2020-09-22 05:15:41.506	11m 19s	11m 17s	98.5%	1.1 GB	1.3 GB	562.9 MB	2.2 GB
699	c3/8c6478	17992	mem (698)	COMPLETED	0	2020-09-22 05:23:43.475	3m 28s	3m 25s	96.2%	932.7 MB	1.1 GB	125.4 MB	549.8 MB
688	8d/f73e2a	2183	mem (687)	COMPLETED	0	2020-09-22 05:21:11.668	8m 11s	8m 7s	97.4%	1.2 GB	1.4 GB	412 MB	1.5 GB
698	a1/b67c1d	32418	mem (697)	COMPLETED	0	2020-09-22 05:26:30.751	3m 14s	3m 11s	96.7%	1.1 GB	1.3 GB	102.5 MB	678.5 MB
690	88/afcd59	5213	mem (689)	COMPLETED	0	2020-09-22 05:21:36.963	8m 44s	8m 40s	97.3%	1.1 GB	1.3 GB	267.1 MB	1.7 GB
697	60/a1370d	16879	mem (696)	COMPLETED	0	2020-09-22 05:29:22.860	1m 37s	1m 33s	94.0%	681 MB	762.9 MB	54.4 MB	283.3 MB
700	75/ae6633	1812	mem (699)	COMPLETED	0	2020-09-22 05:26:42.241	4m 42s	4m 39s	96.2%	1.2 GB	1.4 GB	229.4 MB	1.1 GB
701	4e/7bb7f1	3961	mem (700)	COMPLETED	0	2020-09-22 05:27:00.941	4m 54s	4m 50s	98.6%	1.2 GB	1.4 GB	229.2 MB	1.2 GB
702	11/70911a	5413	mem (701)	COMPLETED	0	2020-09-22 05:27:11.705	5m 42s	5m 40s	98.7%	1.2 GB	1.4 GB	313.1 MB	1.4 GB
703	6a/c7fa42	32390	mem (702)	COMPLETED	0	2020-09-22 05:26:30.664	6m 35s	6m 32s	98.7%	1.2 GB	1.4 GB	336.4 MB	1.5 GB
708	84/79cfd8	22584	mem (707)	COMPLETED	0	2020-09-22 05:30:20.508	4m 46s	4m 43s	98.7%	1.2 GB	1.5 GB	265.2 MB	1.2 GB
704	5e/195eab	28879	mem (703)	COMPLETED	0	2020-09-22 05:31:24.432	4m 2s	3m 58s	95.7%	945.7 MB	1.2 GB	180.8 MB	697.3 MB
710	4a/0f28f3	19166	mem (709)	COMPLETED	0	2020-09-22 05:29:44.534	6m 27s	6m 23s	98.7%	1.2 GB	1.4 GB	334.2 MB	1.2 GB
712	05/65fa57	26442	mem (711)	COMPLETED	0	2020-09-22 05:31:00.114	6m 7s	6m 4s	96.7%	1.2 GB	1.5 GB	322.6 MB	1.4 GB
706	4a/dbaa65	6046	mem (705)	COMPLETED	0	2020-09-22 05:33:05.894	5m 56s	5m 52s	97.8%	1.2 GB	1.4 GB	309.5 MB	1.4 GB
714	ef/ccb130	4663	mem (713)	COMPLETED	0	2020-09-22 05:32:53.866	7m 45s	7m 41s	96.6%	1.1 GB	1.3 GB	203.8 MB	1.5 GB
709	a6/09ee11	26122	mem (708)	COMPLETED	0	2020-09-22 05:37:07.538	4m 14s	4m 10s	96.3%	1.1 GB	1.3 GB	154.8 MB	727.4 MB
719	5f/6e25c6	21403	mem (718)	COMPLETED	0	2020-09-22 05:36:11.078	6m 3s	6m	97.6%	1.2 GB	1.4 GB	309.4 MB	1.4 GB
705	5e/21cf53	32035	mem (704)	COMPLETED	0	2020-09-22 05:31:54.538	11m 21s	11m 18s	98.5%	1.2 GB	1.5 GB	607.6 MB	2.2 GB
717	ea/fadaab	17609	mem (716)	COMPLETED	0	2020-09-22 05:35:26.154	8m 22s	8m 19s	97.3%	1.1 GB	1.3 GB	322.7 MB	1.5 GB
707	ba/beaf1f	15423	mem (706)	COMPLETED	0	2020-09-22 05:35:06.445	10m 5s	10m 2s	97.7%	1.1 GB	1.3 GB	307.9 MB	2 GB
720	43/630796	25883	mem (719)	COMPLETED	0	2020-09-22 05:43:48.008	3m 20s	3m 16s	95.6%	953.8 MB	1.1 GB	129.8 MB	579.5 MB
723	02/b983b2	32454	mem (722)	COMPLETED	0	2020-09-22 05:45:11.546	3m 41s	3m 38s	95.8%	953.1 MB	1.1 GB	129.3 MB	568.3 MB
715	80/df04c4	18382	mem (714)	COMPLETED	0	2020-09-22 05:42:14.582	6m 59s	6m 57s	96.5%	929.7 MB	1.1 GB	227.6 MB	1.3 GB
718	9b/601438	22900	mem (717)	COMPLETED	0	2020-09-22 05:43:15.260	7m 39s	7m 36s	97.9%	1.2 GB	1.5 GB	348 MB	1.8 GB
695	44/38078b	7987	mem (694)	COMPLETED	0	2020-09-22 05:21:58.362	30m 10s	30m 6s	100.3%	1.2 GB	1.4 GB	1.4 GB	5.9 GB
725	9b/adc8bf	17353	mem (724)	COMPLETED	0	2020-09-22 05:48:52.475	3m 43s	3m 39s	94.1%	953.9 MB	1.1 GB	133.5 MB	597.3 MB
716	3f/0d76db	13937	mem (715)	COMPLETED	0	2020-09-22 05:41:21.064	11m 34s	11m 31s	98.0%	1.1 GB	1.4 GB	576.4 MB	2.2 GB
722	41/71d56b	9180	mem (721)	COMPLETED	0	2020-09-22 05:47:08.220	5m 50s	5m 46s	95.9%	957.4 MB	1.2 GB	231.4 MB	950.6 MB
724	58/798929	26667	mem (723)	COMPLETED	0	2020-09-22 05:50:54.115	3m 58s	3m 55s	96.6%	956.2 MB	1.1 GB	131.9 MB	610.9 MB
721	cf/7c97f4	19570	mem (720)	COMPLETED	0	2020-09-22 05:49:13.952	5m 53s	5m 49s	97.8%	1.2 GB	1.4 GB	307.4 MB	1.4 GB
729	6a/6f9c59	2507	mem (728)	COMPLETED	0	2020-09-22 05:52:54.993	2m 42s	2m 39s	96.2%	803.8 MB	1022.2 MB	100.1 MB	424.4 MB
713	c0/3ba753	10189	mem (712)	COMPLETED	0	2020-09-22 05:40:38.874	15m 20s	15m 16s	98.4%	1.2 GB	1.4 GB	744.4 MB	2.9 GB
726	ae/e95d05	31101	mem (725)	COMPLETED	0	2020-09-22 05:52:08.705	6m 29s	6m 26s	97.5%	1.2 GB	1.5 GB	332.4 MB	1.5 GB
733	f2/320e8a	29403	mem (732)	COMPLETED	0	2020-09-22 05:58:37.465	3m 3s	3m	94.6%	895.5 MB	1.1 GB	116.9 MB	513 MB
730	66/aac183	15341	mem (729)	COMPLETED	0	2020-09-22 05:55:36.686	6m 25s	6m 23s	97.2%	1.2 GB	1.5 GB	330.3 MB	1.5 GB
731	51/31310e	17426	mem (730)	COMPLETED	0	2020-09-22 05:55:58.496	6m 14s	6m 11s	97.0%	1.2 GB	1.4 GB	308.3 MB	1.4 GB
736	9f/139f91	13122	mem (735)	COMPLETED	0	2020-09-22 06:02:01.713	2m 51s	2m 48s	95.1%	862.6 MB	1.1 GB	94.6 MB	445.9 MB
735	7d/bef81e	10949	mem (734)	COMPLETED	0	2020-09-22 06:01:40.643	4m 52s	4m 49s	95.4%	928 MB	1.1 GB	175.2 MB	811.9 MB
727	b3/a4eb3b	773	mem (726)	COMPLETED	0	2020-09-22 05:52:35.510	14m 11s	14m 8s	97.9%	1.2 GB	1.5 GB	678.8 MB	2.6 GB
734	04/558507	12881	mem (733)	COMPLETED	0	2020-09-22 05:55:07.283	11m 46s	11m 42s	98.2%	1.2 GB	1.4 GB	594.6 MB	2.3 GB
741	60/0e20c4	24744	mem (740)	COMPLETED	0	2020-09-22 06:04:52.273	4m 32s	4m 29s	95.2%	1.1 GB	1.3 GB	232.9 MB	856.4 MB
740	29/6a5986	31380	mem (739)	COMPLETED	0	2020-09-22 06:06:53.313	4m 25s	4m 22s	96.0%	977.9 MB	1.2 GB	142.2 MB	667 MB
742	f5/017cbc	29650	mem (741)	COMPLETED	0	2020-09-22 06:06:32.992	5m 11s	5m 7s	95.9%	1.1 GB	1.4 GB	261.5 MB	978.8 MB
737	7a/afa438	14363	mem (736)	COMPLETED	0	2020-09-22 06:02:12.595	11m 4s	11m 1s	97.5%	1.1 GB	1.3 GB	330.3 MB	2.2 GB
739	4c/7475f7	30686	mem (738)	COMPLETED	0	2020-09-22 06:06:46.574	9m 18s	9m 14s	97.4%	1.1 GB	1.3 GB	456 MB	1.8 GB
738	97/509fb6	8368	mem (737)	COMPLETED	0	2020-09-22 06:09:24.099	7m 33s	7m 30s	96.6%	1.1 GB	1.3 GB	235.3 MB	1.4 GB
753	50/47539e	3995	mem (752)	COMPLETED	0	2020-09-22 06:16:56.968	2m 10s	2m 7s	95.3%	862.8 MB	1 GB	66.8 MB	385.7 MB
752	fa/a7f598	11843	mem (751)	COMPLETED	0	2020-09-22 06:19:06.629	2m 11s	2m 8s	94.9%	881.6 MB	1 GB	70.7 MB	403.7 MB
743	76/a36cdc	15455	mem (742)	COMPLETED	0	2020-09-22 06:11:18.742	10m 58s	10m 56s	97.7%	1 GB	1.2 GB	322.2 MB	2.3 GB
746	24/e58b56	32700	mem (745)	COMPLETED	0	2020-09-22 06:16:04.589	6m 42s	6m 39s	96.3%	1.2 GB	1.5 GB	350.2 MB	1.6 GB
744	13/3d6b22	17495	mem (743)	COMPLETED	0	2020-09-22 06:11:43.773	11m 38s	11m 34s	97.5%	1.2 GB	1.5 GB	588.5 MB	2.3 GB
711	93/6d9e4c	2585	mem (710)	COMPLETED	0	2020-09-22 05:39:01.966	45m 41s	45m 36s	99.8%	1.2 GB	1.4 GB	1.8 GB	8.4 GB
748	87/0776f4	19823	mem (747)	COMPLETED	0	2020-09-22 06:21:17.938	3m 49s	3m 45s	95.3%	1.1 GB	1.3 GB	113.5 MB	609.2 MB
745	89/70de62	22840	mem (744)	COMPLETED	0	2020-09-22 06:13:16.726	12m 35s	12m 32s	97.2%	1.1 GB	1.3 GB	365.6 MB	2.3 GB
755	73/766dae	1785	mem (754)	COMPLETED	0	2020-09-22 06:25:07.255	2m 34s	2m 31s	94.4%	775.5 MB	975.1 MB	93.7 MB	406.3 MB
747	ab/712790	23239	mem (746)	COMPLETED	0	2020-09-22 06:22:17.033	6m 2s	5m 58s	97.1%	1.2 GB	1.5 GB	278.3 MB	1.4 GB
754	cc/5053b0	4879	mem (753)	COMPLETED	0	2020-09-22 06:25:51.839	5m 12s	5m 10s	95.8%	1.2 GB	1.4 GB	242.3 MB	1.2 GB
758	d6/824c53	12586	mem (757)	COMPLETED	0	2020-09-22 06:27:41.328	4m 21s	4m 18s	95.6%	1.1 GB	1.3 GB	215.5 MB	807.2 MB
749	27/4e493c	25357	mem (748)	COMPLETED	0	2020-09-22 06:22:46.409	9m 49s	9m 46s	97.4%	1.2 GB	1.6 GB	522.7 MB	1.8 GB
750	42/6f2c7f	27588	mem (749)	COMPLETED	0	2020-09-22 06:23:21.537	9m 54s	9m 50s	97.6%	1.1 GB	1.3 GB	298.6 MB	2 GB
759	a2/891056	31292	mem (758)	COMPLETED	0	2020-09-22 06:32:02.103	1m 49s	1m 45s	94.8%	627.1 MB	760 MB	69.4 MB	287.2 MB
751	c8/69b229	32071	mem (750)	COMPLETED	0	2020-09-22 06:24:42.538	9m 15s	9m 12s	97.4%	1.2 GB	1.4 GB	452.3 MB	1.8 GB
760	db/751930	15676	mem (759)	COMPLETED	0	2020-09-22 06:28:19.442	5m 42s	5m 39s	97.2%	1.2 GB	1.4 GB	267 MB	1.3 GB
756	f0/aaa01c	1739	mem (755)	COMPLETED	0	2020-09-22 06:32:35.452	3m 5s	3m 2s	95.5%	1.1 GB	1.3 GB	97.5 MB	639.5 MB
757	01/9b46cc	26914	mem (756)	COMPLETED	0	2020-09-22 06:31:03.708	4m 51s	4m 47s	97.1%	1.2 GB	1.4 GB	227.7 MB	1.2 GB
761	ca/4cd14e	4825	mem (760)	COMPLETED	0	2020-09-22 06:33:15.419	5m 34s	5m 30s	96.8%	1.2 GB	1.4 GB	257 MB	1.3 GB
728	c5/0af32d	3100	mem (727)	COMPLETED	0	2020-09-22 05:52:58.420	46m 29s	46m 26s	99.8%	1.2 GB	1.4 GB	1.8 GB	8.6 GB
769	9b/54d602	7801	mem (768)	COMPLETED	0	2020-09-22 06:33:51.015	6m 1s	5m 58s	97.0%	1.2 GB	1.4 GB	287.4 MB	1.4 GB
762	ff/b86eee	9220	mem (761)	COMPLETED	0	2020-09-22 06:34:00.995	5m 52s	5m 48s	95.9%	928.9 MB	1.1 GB	203.7 MB	1.1 GB
765	65/0517f4	29972	mem (764)	COMPLETED	0	2020-09-22 06:38:48.940	2m 46s	2m 43s	93.6%	801.4 MB	1 GB	98.6 MB	430 MB
773	d0/3bf074	573	mem (772)	COMPLETED	0	2020-09-22 06:39:27.353	3m 36s	3m 33s	93.8%	955.5 MB	1.1 GB	130.6 MB	573.9 MB
732	d4/d40872	11321	mem (731)	COMPLETED	0	2020-09-22 05:54:51.841	48m 40s	48m 38s	99.3%	1.2 GB	1.5 GB	1.8 GB	8.7 GB
767	75/e92ed7	3016	mem (766)	COMPLETED	0	2020-09-22 06:39:52.424	5m 56s	5m 53s	95.3%	1.2 GB	1.4 GB	264.7 MB	1.4 GB
763	71/932f13	16731	mem (762)	COMPLETED	0	2020-09-22 06:35:40.650	10m 42s	10m 37s	96.5%	1.1 GB	1.4 GB	526.3 MB	2 GB
766	71/72c751	3119	mem (765)	COMPLETED	0	2020-09-22 06:39:52.715	6m 37s	6m 34s	94.5%	929.5 MB	1.1 GB	221.8 MB	1.2 GB
774	fb/5291f3	2440	mem (773)	COMPLETED	0	2020-09-22 06:46:22.465	1m 32s	1m 29s	93.1%	600 MB	761.2 MB	52.3 MB	261.9 MB
770	02/ad1be1	11725	mem (769)	COMPLETED	0	2020-09-22 06:41:34.866	7m 19s	7m 15s	95.8%	1.2 GB	1.4 GB	380.6 MB	1.7 GB
771	55/7294cc	18824	mem (770)	COMPLETED	0	2020-09-22 06:43:03.194	6m 18s	6m 15s	96.2%	1.2 GB	1.5 GB	330.2 MB	1.5 GB
764	80/561b6e	18107	mem (763)	COMPLETED	0	2020-09-22 06:35:54.365	13m 52s	13m 48s	96.4%	1.1 GB	1.4 GB	694.8 MB	2.7 GB
777	a9/acac1d	9593	mem (776)	COMPLETED	0	2020-09-22 06:47:54.343	2m 23s	2m 20s	95.1%	747.3 MB	899.3 MB	84.8 MB	371.8 MB
776	6f/56d093	13925	mem (775)	COMPLETED	0	2020-09-22 06:48:53.486	2m 12s	2m 10s	94.6%	754.5 MB	965.4 MB	83.5 MB	348.8 MB
778	9f/32dd59	21490	mem (777)	COMPLETED	0	2020-09-22 06:43:31.984	7m 43s	7m 39s	95.1%	1.2 GB	1.4 GB	376.3 MB	1.4 GB
772	1f/126c29	32250	mem (771)	COMPLETED	0	2020-09-22 06:45:48.766	5m 40s	5m 36s	96.7%	1.2 GB	1.4 GB	304 MB	1.3 GB
768	e5/49a36a	8566	mem (767)	COMPLETED	0	2020-09-22 06:33:57.442	18m	17m 57s	98.2%	1.1 GB	1.4 GB	874 MB	3.4 GB
775	1e/cebaaf	3338	mem (774)	COMPLETED	0	2020-09-22 06:46:29.286	6m 36s	6m 33s	97.8%	1.2 GB	1.4 GB	343.6 MB	1.5 GB
781	7e/64158c	18724	mem (780)	COMPLETED	0	2020-09-22 06:49:46.343	4m 7s	4m 4s	96.2%	1.1 GB	1.3 GB	205.2 MB	777.1 MB
779	f2/b888e4	16578	mem (778)	COMPLETED	0	2020-09-22 06:49:21.580	4m 37s	4m 34s	96.9%	926.2 MB	1.1 GB	166.6 MB	939.9 MB
790	77/3a7aca	9539	mem (789)	COMPLETED	0	2020-09-22 06:53:53.754	1m 10s	1m 8s	92.9%	350.5 MB	498.9 MB	40.8 MB	176.6 MB
780	39/47a86f	21629	mem (779)	COMPLETED	0	2020-09-22 06:50:17.787	4m 50s	4m 48s	95.8%	1.2 GB	1.4 GB	222.2 MB	1.1 GB
784	a8/0b502f	25716	mem (783)	COMPLETED	0	2020-09-22 06:51:05.665	4m 47s	4m 45s	96.7%	1.2 GB	1.4 GB	221.6 MB	1.1 GB
787	42/986cd3	10364	mem (786)	COMPLETED	0	2020-09-22 06:53:58.688	3m 46s	3m 44s	95.2%	943.8 MB	1.1 GB	128.1 MB	592.7 MB
783	74/eff6ad	31292	mem (782)	COMPLETED	0	2020-09-22 06:51:57.006	5m 48s	5m 45s	96.1%	1.2 GB	1.4 GB	303.4 MB	1.3 GB
789	8f/4cb322	21751	mem (788)	COMPLETED	0	2020-09-22 06:55:53.130	3m 2s	2m 59s	95.3%	889 MB	1.1 GB	114.5 MB	500.9 MB
793	16/73b2bc	31509	mem (792)	COMPLETED	0	2020-09-22 06:57:45.036	2m 18s	2m 15s	94.6%	713.9 MB	898.6 MB	83.3 MB	354.9 MB
788	0b/b0cf16	17289	mem (787)	COMPLETED	0	2020-09-22 06:55:08.203	5m 2s	4m 59s	96.1%	927.1 MB	1.1 GB	179.8 MB	1 GB
794	ba/7b7a0e	16523	mem (793)	COMPLETED	0	2020-09-22 06:55:04.223	5m 23s	5m 20s	96.2%	1.2 GB	1.4 GB	275 MB	1.2 GB
782	95/cc87ec	28588	mem (781)	COMPLETED	0	2020-09-22 06:51:29.282	10m 3s	10m	96.5%	1.1 GB	1.3 GB	480.4 MB	1.9 GB
792	44/fa5a0f	12164	mem (791)	COMPLETED	0	2020-09-22 07:00:03.487	4m 13s	4m 8s	95.5%	961.2 MB	1.2 GB	147.7 MB	669.6 MB
791	55/21bfbd	15280	mem (790)	COMPLETED	0	2020-09-22 07:00:26.890	4m 25s	4m 22s	94.7%	969.5 MB	1.2 GB	142.7 MB	653.1 MB
795	dc/8ac311	12936	mem (794)	COMPLETED	0	2020-09-22 07:00:09.857	5m 33s	5m 30s	96.6%	1.2 GB	1.4 GB	255.5 MB	1.3 GB
785	6a/9e12ea	27005	mem (784)	COMPLETED	0	2020-09-22 06:51:15.424	15m 29s	15m 27s	97.9%	1.2 GB	1.4 GB	757.6 MB	2.9 GB
805	58/5db307	587	mem (804)	COMPLETED	0	2020-09-22 07:04:16.806	2m 57s	2m 53s	93.8%	993 MB	1.2 GB	83.3 MB	521.8 MB
796	c8/470742	21123	mem (795)	COMPLETED	0	2020-09-22 07:01:32.781	6m 24s	6m 20s	95.1%	1.2 GB	1.5 GB	288.6 MB	1.5 GB
798	10/c942b1	31664	mem (797)	COMPLETED	0	2020-09-22 06:57:45.437	10m 58s	10m 55s	95.7%	1.1 GB	1.3 GB	312.7 MB	2 GB
786	19/e8213b	4992	mem (785)	COMPLETED	0	2020-09-22 06:53:05.637	16m 42s	16m 39s	97.8%	1.2 GB	1.6 GB	844.6 MB	3 GB
797	a9/6953ad	3511	mem (796)	COMPLETED	0	2020-09-22 07:04:51.829	6m 38s	6m 36s	96.1%	1.2 GB	1.5 GB	340.5 MB	1.5 GB
801	48/311896	7432	mem (800)	COMPLETED	0	2020-09-22 07:05:43.120	6m 11s	6m 8s	96.7%	1.2 GB	1.5 GB	285.4 MB	1.4 GB
799	b7/99ec91	6030	mem (798)	COMPLETED	0	2020-09-22 06:58:55.234	13m 15s	13m 12s	96.1%	1.1 GB	1.3 GB	622.9 MB	2.4 GB
809	22/971d37	26989	mem (808)	COMPLETED	0	2020-09-22 07:09:48.135	2m 53s	2m 51s	95.1%	864.3 MB	1 GB	108.7 MB	474.6 MB
803	c0/1b1f7d	14796	mem (802)	COMPLETED	0	2020-09-22 07:07:14.137	5m 39s	5m 36s	95.9%	1.2 GB	1.4 GB	301.7 MB	1.3 GB
802	f6/167c09	12053	mem (801)	COMPLETED	0	2020-09-22 07:06:44.813	6m 20s	6m 17s	95.1%	932.9 MB	1.1 GB	206.4 MB	1.2 GB
804	fc/043a86	18497	mem (803)	COMPLETED	0	2020-09-22 07:07:56.994	6m 17s	6m 13s	95.5%	1.2 GB	1.5 GB	290 MB	1.5 GB
806	06/efd29b	6837	mem (805)	COMPLETED	0	2020-09-22 07:12:10.341	2m 43s	2m 40s	93.3%	797.8 MB	975.2 MB	93.1 MB	419.9 MB
811	1e/225ca1	4972	mem (810)	COMPLETED	0	2020-09-22 07:11:53.752	5m 33s	5m 30s	94.2%	1.1 GB	1.3 GB	210.1 MB	1003 MB
807	ce/622697	2568	mem (806)	COMPLETED	0	2020-09-22 07:11:29.841	6m 38s	6m 35s	96.2%	1.2 GB	1.5 GB	345 MB	1.5 GB
810	a4/e1994f	12931	mem (809)	COMPLETED	0	2020-09-22 07:13:04.555	6m 11s	6m 7s	94.2%	1 GB	1.2 GB	267 MB	1.4 GB
800	dc/312bd1	22198	mem (799)	COMPLETED	0	2020-09-22 07:08:43.555	13m 19s	13m 15s	96.0%	1.1 GB	1.3 GB	628.2 MB	2.4 GB
808	cc/c5d2fb	11389	mem (807)	COMPLETED	0	2020-09-22 07:12:53.178	10m 25s	10m 21s	97.8%	1.2 GB	1.4 GB	495.4 MB	2.5 GB
814	aa/e1684f	19287	mem (813)	COMPLETED	0	2020-09-22 07:14:13.888	10m 20s	10m 15s	94.9%	1.2 GB	1.5 GB	539.8 MB	1.9 GB
818	48/4d3f05	7774	mem (817)	COMPLETED	0	2020-09-22 07:18:07.502	6m 30s	6m 25s	95.0%	1.2 GB	1.4 GB	321.5 MB	1.4 GB
816	f6/7f68d2	3711	mem (815)	COMPLETED	0	2020-09-22 07:17:27.177	7m 32s	7m 29s	95.0%	1.2 GB	1.4 GB	367.4 MB	1.7 GB
819	1e/693693	9683	mem (818)	COMPLETED	0	2020-09-22 07:24:58.829	2m 28s	2m 24s	90.6%	744 MB	899.5 MB	84.4 MB	364.8 MB
