task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1160	fd/2fb373	20293	samtoolsIndex (1159)	COMPLETED	0	2020-09-18 17:00:02.556	17.1s	17s	66.3%	6.1 MB	29.6 MB	452.6 MB	14.2 KB
1159	b0/bff2e3	23053	samtoolsIndex (1158)	COMPLETED	0	2020-09-18 17:00:10.948	8.7s	8.6s	70.5%	6.1 MB	29.5 MB	210.5 MB	13.6 KB
1166	4e/81498b	24159	samtoolsIndex (1165)	COMPLETED	0	2020-09-18 17:00:13.858	6.4s	6.1s	64.5%	6 MB	29.5 MB	146.1 MB	13.7 KB
1150	b1/40dfd0	22256	samtoolsIndex (1149)	COMPLETED	0	2020-09-18 17:00:08.597	12.6s	12.2s	68.3%	6.2 MB	29.5 MB	333.9 MB	13.9 KB
1167	e3/97104e	26433	samtoolsIndex (1166)	COMPLETED	0	2020-09-18 17:00:20.275	2.5s	2.3s	61.8%	6.1 MB	29.5 MB	53.3 MB	13.4 KB
1157	23/60f49e	22189	samtoolsIndex (1156)	COMPLETED	0	2020-09-18 17:00:08.424	15.3s	15.2s	61.5%	6.1 MB	29.5 MB	361 MB	14.1 KB
1168	bf/e61452	24629	samtoolsIndex (1167)	COMPLETED	0	2020-09-18 17:00:15.176	9.9s	9.7s	73.2%	6.1 MB	29.6 MB	236.2 MB	13.9 KB
1175	60/c73e04	27631	samtoolsIndex (1174)	COMPLETED	0	2020-09-18 17:00:23.717	2.2s	2s	70.7%	6.2 MB	29.5 MB	51.5 MB	13.3 KB
1163	a9/492083	23498	samtoolsIndex (1162)	COMPLETED	0	2020-09-18 17:00:11.907	14.3s	14.2s	69.1%	6.2 MB	29.6 MB	372.9 MB	13.8 KB
1165	56/a36ccb	26054	samtoolsIndex (1164)	COMPLETED	0	2020-09-18 17:00:19.676	12.8s	12.7s	62.3%	6.4 MB	29.6 MB	316.4 MB	13.9 KB
1176	59/010b93	28144	samtoolsIndex (1175)	COMPLETED	0	2020-09-18 17:00:25.072	9.1s	8.9s	65.3%	6.2 MB	29.5 MB	228.2 MB	13.6 KB
1173	46/3c956a	26735	samtoolsIndex (1172)	COMPLETED	0	2020-09-18 17:00:21.159	13.7s	13.5s	63.0%	6.4 MB	29.6 MB	362.6 MB	14 KB
1170	24/422a64	28630	samtoolsIndex (1169)	COMPLETED	0	2020-09-18 17:00:26.235	9s	8.8s	62.9%	6.1 MB	29.5 MB	218.9 MB	13.6 KB
1164	c1/d06a30	23394	samtoolsIndex (1163)	COMPLETED	0	2020-09-18 17:00:11.683	24.3s	24.2s	65.2%	6.2 MB	29.6 MB	633.8 MB	15.2 KB
1180	f4/b6d443	31747	samtoolsIndex (1179)	COMPLETED	0	2020-09-18 17:00:35.235	4.5s	4.3s	62.5%	6.2 MB	29.5 MB	102.5 MB	13.7 KB
1174	8a/1af6b1	27367	samtoolsIndex (1173)	COMPLETED	0	2020-09-18 17:00:22.781	17.2s	16.9s	63.7%	6 MB	29.5 MB	428.3 MB	14.2 KB
1169	03/9bb98b	28466	samtoolsIndex (1168)	COMPLETED	0	2020-09-18 17:00:25.940	14.9s	14.7s	60.3%	6 MB	29.5 MB	373.9 MB	13.9 KB
1172	8c/7cbd88	30686	samtoolsIndex (1171)	COMPLETED	0	2020-09-18 17:00:32.507	10.2s	9.9s	64.2%	6.3 MB	29.5 MB	257.6 MB	13.6 KB
1181	62/fc0dda	591	samtoolsIndex (1180)	COMPLETED	0	2020-09-18 17:00:39.730	3.5s	3.4s	65.9%	6.1 MB	29.5 MB	83.3 MB	13.5 KB
1177	76/f8bfc2	31553	samtoolsIndex (1176)	COMPLETED	0	2020-09-18 17:00:34.822	8.4s	8.3s	58.1%	6.2 MB	29.6 MB	207.9 MB	15.3 KB
1182	80/876510	32017	samtoolsIndex (1181)	COMPLETED	0	2020-09-18 17:00:36.018	8.3s	8.1s	63.1%	6.1 MB	29.5 MB	197.6 MB	13.6 KB
1188	f4/924000	2018	samtoolsIndex (1187)	COMPLETED	0	2020-09-18 17:00:43.223	3.7s	3.5s	65.4%	6.1 MB	29.5 MB	83.2 MB	13.5 KB
1192	b8/b549cf	2519	samtoolsIndex (1191)	COMPLETED	0	2020-09-18 17:00:44.298	2.6s	2.5s	67.7%	6 MB	29.5 MB	60 MB	13.3 KB
1179	94/bb453b	31332	samtoolsIndex (1178)	COMPLETED	0	2020-09-18 17:00:34.212	12.7s	12.6s	65.5%	6.3 MB	29.8 MB	324.6 MB	15.2 KB
1171	f4/4e4ef3	26055	samtoolsIndex (1170)	COMPLETED	0	2020-09-18 17:00:19.682	27.7s	27.5s	63.0%	6.2 MB	29.6 MB	726.1 MB	15.1 KB
1187	2b/0aeff8	1728	samtoolsIndex (1186)	COMPLETED	0	2020-09-18 17:00:42.675	9.1s	8.9s	70.0%	6.1 MB	29.5 MB	222.6 MB	13.5 KB
1185	d1/9cf4a9	1039	samtoolsIndex (1184)	COMPLETED	0	2020-09-18 17:00:40.799	13.1s	12.9s	62.6%	6.1 MB	29.6 MB	326.8 MB	13.7 KB
1178	a0/223d44	3348	samtoolsIndex (1177)	COMPLETED	0	2020-09-18 17:00:46.898	8.8s	8.7s	63.0%	6.2 MB	29.6 MB	238.2 MB	15.5 KB
1190	d6/4496f9	2030	samtoolsIndex (1189)	COMPLETED	0	2020-09-18 17:00:43.246	13.2s	13s	71.1%	6.2 MB	29.6 MB	325.9 MB	13.9 KB
1184	2d/790889	717	samtoolsIndex (1183)	COMPLETED	0	2020-09-18 17:00:39.937	17s	16.7s	64.5%	6.2 MB	29.6 MB	430.6 MB	14 KB
1194	4d/833c2c	6653	samtoolsIndex (1193)	COMPLETED	0	2020-09-18 17:00:55.705	3.5s	3.3s	63.7%	6.1 MB	29.5 MB	76.4 MB	13.5 KB
1198	ef/7fa42b	7038	samtoolsIndex (1197)	COMPLETED	0	2020-09-18 17:00:56.443	4.2s	4.1s	64.8%	6.2 MB	29.5 MB	103.8 MB	13.4 KB
1183	78/1cb800	3405	samtoolsIndex (1182)	COMPLETED	0	2020-09-18 17:00:46.957	14.1s	14s	64.2%	6.3 MB	29.6 MB	349.2 MB	14 KB
1195	e4/b115e2	8659	samtoolsIndex (1194)	COMPLETED	0	2020-09-18 17:01:00.678	2.1s	2s	65.4%	6.3 MB	29.5 MB	51.3 MB	13.3 KB
1200	db/8781ef	8098	samtoolsIndex (1199)	COMPLETED	0	2020-09-18 17:00:59.182	4.6s	4.4s	63.6%	6.2 MB	29.5 MB	101.8 MB	13.9 KB
1191	00/43fcad	5269	samtoolsIndex (1190)	COMPLETED	0	2020-09-18 17:00:51.776	12.9s	12.8s	63.5%	6.2 MB	29.6 MB	337.8 MB	13.9 KB
1189	66/df0c9d	3729	samtoolsIndex (1188)	COMPLETED	0	2020-09-18 17:00:47.414	19.8s	19.6s	65.6%	6.3 MB	29.6 MB	493 MB	14.6 KB
1197	7e/259f1f	9323	samtoolsIndex (1196)	COMPLETED	0	2020-09-18 17:01:02.811	4.7s	4.5s	67.9%	6.2 MB	29.5 MB	113.8 MB	13.6 KB
1186	0b/44892a	6133	samtoolsIndex (1185)	COMPLETED	0	2020-09-18 17:00:53.865	13.9s	13.8s	67.4%	6.1 MB	29.6 MB	354.9 MB	14 KB
1199	99/a3578b	7214	samtoolsIndex (1198)	COMPLETED	0	2020-09-18 17:00:56.951	10.9s	10.8s	67.5%	6.1 MB	29.5 MB	275.8 MB	13.7 KB
1203	ca/700473	11123	samtoolsIndex (1202)	COMPLETED	0	2020-09-18 17:01:07.779	3s	2.8s	68.0%	6.3 MB	29.5 MB	66.4 MB	13.5 KB
1201	7d/538598	9973	samtoolsIndex (1200)	COMPLETED	0	2020-09-18 17:01:04.726	8.4s	8.3s	75.7%	6.1 MB	29.5 MB	180.5 MB	13.7 KB
1207	53/000c9d	12197	samtoolsIndex (1206)	COMPLETED	0	2020-09-18 17:01:10.743	3.7s	3.5s	68.8%	6.1 MB	29.5 MB	87.5 MB	13.7 KB
1196	03/cf9130	8838	samtoolsIndex (1195)	COMPLETED	0	2020-09-18 17:01:01.098	13.6s	13.5s	67.8%	6 MB	29.5 MB	357.9 MB	14.1 KB
1193	a9/08c606	3339	samtoolsIndex (1192)	COMPLETED	0	2020-09-18 17:00:46.879	30.6s	30.5s	67.9%	6.3 MB	29.6 MB	776.5 MB	15.4 KB
1206	05/e358ab	11180	samtoolsIndex (1205)	COMPLETED	0	2020-09-18 17:01:07.878	16.7s	16.5s	62.0%	6.2 MB	29.6 MB	420.1 MB	14.3 KB
1204	af/09fc14	10948	samtoolsIndex (1203)	COMPLETED	0	2020-09-18 17:01:07.520	17.7s	17.5s	64.4%	6.1 MB	29.6 MB	444.3 MB	14.4 KB
1210	44/cce264	14567	samtoolsIndex (1209)	COMPLETED	0	2020-09-18 17:01:17.481	8.1s	7.9s	62.3%	6.2 MB	29.6 MB	186.2 MB	13.8 KB
1212	bd/4e98cc	13043	samtoolsIndex (1211)	COMPLETED	0	2020-09-18 17:01:13.161	12.4s	12.3s	61.0%	6.2 MB	29.6 MB	318.9 MB	13.9 KB
1209	f8/b2a3e1	13425	samtoolsIndex (1207)	COMPLETED	0	2020-09-18 17:01:14.417	11.1s	11s	66.0%	6.1 MB	29.5 MB	270.4 MB	13.8 KB
1211	7d/ddccc9	16935	samtoolsIndex (1210)	COMPLETED	0	2020-09-18 17:01:25.539	4s	3.8s	71.5%	6.2 MB	29.5 MB	96.6 MB	13.2 KB
1208	d4/eeb641	13599	samtoolsIndex (1208)	COMPLETED	0	2020-09-18 17:01:14.738	18s	17.8s	64.6%	6.2 MB	29.6 MB	464.4 MB	14.4 KB
1215	b2/e583c0	16383	samtoolsIndex (1214)	COMPLETED	0	2020-09-18 17:01:24.559	11.8s	11.5s	65.9%	6.3 MB	29.5 MB	303.8 MB	13.8 KB
1219	91/20b623	18078	samtoolsIndex (1218)	COMPLETED	0	2020-09-18 17:01:29.537	7.9s	7.7s	66.3%	6.1 MB	29.5 MB	195.6 MB	13.6 KB
1216	69/eb028d	16755	samtoolsIndex (1215)	COMPLETED	0	2020-09-18 17:01:25.210	16.1s	16s	65.7%	6.2 MB	29.5 MB	405.9 MB	14.1 KB
1218	2b/dde5d4	19051	samtoolsIndex (1217)	COMPLETED	0	2020-09-18 17:01:32.702	12.5s	12.4s	66.2%	6 MB	29.5 MB	336.3 MB	13.8 KB
1221	fe/8af6c4	20608	samtoolsIndex (1220)	COMPLETED	0	2020-09-18 17:01:37.403	9.1s	9s	72.4%	6.1 MB	29.5 MB	222.5 MB	13.7 KB
1213	4a/7329bf	16944	samtoolsIndex (1212)	COMPLETED	0	2020-09-18 17:01:25.556	21s	20.9s	67.8%	6.2 MB	29.6 MB	542.6 MB	14.5 KB
1217	eb/316bf0	20175	samtoolsIndex (1216)	COMPLETED	0	2020-09-18 17:01:36.314	11.2s	11s	72.3%	6.2 MB	29.5 MB	280.3 MB	13.8 KB
1220	a7/4b37b2	22263	samtoolsIndex (1219)	COMPLETED	0	2020-09-18 17:01:45.201	3.8s	3.7s	63.9%	6.1 MB	29.5 MB	97.9 MB	13.6 KB
1229	af/6aae83	23482	samtoolsIndex (1228)	COMPLETED	0	2020-09-18 17:01:49.043	3.3s	3.2s	66.8%	6.2 MB	29.5 MB	77.5 MB	13.3 KB
1225	df/2d9755	22646	samtoolsIndex (1224)	COMPLETED	0	2020-09-18 17:01:46.575	8.8s	8.7s	70.7%	6.2 MB	29.5 MB	222 MB	13.5 KB
1223	10/4d2c49	21367	samtoolsIndex (1222)	COMPLETED	0	2020-09-18 17:01:41.289	15.8s	15.7s	66.9%	6.2 MB	29.6 MB	418.5 MB	14.2 KB
1226	01/a1ad14	22961	samtoolsIndex (1225)	COMPLETED	0	2020-09-18 17:01:47.468	10.5s	10.3s	68.9%	6.1 MB	29.5 MB	278.2 MB	13.7 KB
1222	d3/6b9948	22615	samtoolsIndex (1221)	COMPLETED	0	2020-09-18 17:01:46.524	12.6s	12.5s	64.7%	6.2 MB	29.5 MB	333.4 MB	14.1 KB
1224	39/7c9f51	25544	samtoolsIndex (1223)	COMPLETED	0	2020-09-18 17:01:57.064	2.6s	2.3s	72.7%	6.2 MB	29.5 MB	58.6 MB	13.4 KB
1230	a6/8a4601	25816	samtoolsIndex (1229)	COMPLETED	0	2020-09-18 17:01:57.990	1.8s	1.6s	70.8%	6.1 MB	29.5 MB	43.3 MB	13.3 KB
1205	a1/2c1c1c	9684	samtoolsIndex (1204)	COMPLETED	0	2020-09-18 17:01:03.754	1m	60s	66.2%	6.7 MB	30.1 MB	1.5 GB	19.1 KB
1202	dc/93a625	10805	samtoolsIndex (1201)	COMPLETED	0	2020-09-18 17:01:07.239	57.4s	57.2s	65.7%	6.7 MB	30.1 MB	1.5 GB	18.8 KB
1214	f7/dcdead	16948	samtoolsIndex (1213)	COMPLETED	0	2020-09-18 17:01:25.566	41.6s	41.5s	84.4%	6.3 MB	29.6 MB	823 MB	21.6 KB
1227	0d/eae567	25110	samtoolsIndex (1227)	COMPLETED	0	2020-09-18 17:01:55.422	12.5s	12.4s	69.4%	6 MB	29.5 MB	329.1 MB	13.8 KB
1236	78/5b1c55	27934	samtoolsIndex (1235)	COMPLETED	0	2020-09-18 17:02:04.604	3.6s	3.5s	71.0%	6.3 MB	29.5 MB	89.7 MB	13.7 KB
1231	5d/c1957a	24297	samtoolsIndex (1230)	COMPLETED	0	2020-09-18 17:01:52.378	17.9s	17.6s	65.0%	6.4 MB	29.6 MB	454.3 MB	14.3 KB
1233	fd/69c59e	26192	samtoolsIndex (1232)	COMPLETED	0	2020-09-18 17:01:59.095	13.7s	13.6s	70.5%	6.3 MB	29.6 MB	363.7 MB	13.9 KB
1234	80/bf3d83	28997	samtoolsIndex (1233)	COMPLETED	0	2020-09-18 17:02:07.927	8.1s	8s	68.9%	6 MB	29.5 MB	213.9 MB	13.6 KB
1235	f5/6d3668	27673	samtoolsIndex (1234)	COMPLETED	0	2020-09-18 17:02:03.917	12.4s	12.3s	63.6%	6.3 MB	29.6 MB	320.4 MB	13.7 KB
1238	b0/d688ac	29180	samtoolsIndex (1237)	COMPLETED	0	2020-09-18 17:02:08.256	10s	9.9s	67.0%	6.2 MB	29.5 MB	244 MB	13.7 KB
1242	19/860ad2	28711	samtoolsIndex (1241)	COMPLETED	0	2020-09-18 17:02:07.187	11.1s	10.9s	69.7%	6.1 MB	29.5 MB	293.3 MB	13.7 KB
1237	b3/9da43f	29874	samtoolsIndex (1236)	COMPLETED	0	2020-09-18 17:02:10.275	9s	8.8s	72.5%	6 MB	29.5 MB	223.2 MB	13.6 KB
1243	76/bd4623	635	samtoolsIndex (1242)	COMPLETED	0	2020-09-18 17:02:19.302	1.9s	1.8s	63.0%	6.2 MB	29.5 MB	38.9 MB	13.2 KB
1245	5a/7c84cf	32674	samtoolsIndex (1244)	COMPLETED	0	2020-09-18 17:02:18.254	4.5s	4.4s	70.2%	6.2 MB	29.5 MB	112.1 MB	13.7 KB
1246	28/ae3612	31937	samtoolsIndex (1245)	COMPLETED	0	2020-09-18 17:02:16.328	13.6s	13.4s	67.3%	6.1 MB	29.6 MB	347.3 MB	14 KB
1239	f0/219fd2	31791	samtoolsIndex (1238)	COMPLETED	0	2020-09-18 17:02:16.055	14.2s	14.1s	63.8%	6.2 MB	29.6 MB	377.9 MB	14 KB
1250	1e/222f52	32671	samtoolsIndex (1249)	COMPLETED	0	2020-09-18 17:02:18.239	12.4s	12.2s	67.1%	6.2 MB	29.5 MB	322.7 MB	13.9 KB
1252	53/ddcbfb	1869	samtoolsIndex (1251)	COMPLETED	0	2020-09-18 17:02:22.763	9.5s	9.3s	68.7%	6.2 MB	29.6 MB	238.4 MB	13.9 KB
1253	9d/4f888e	3901	samtoolsIndex (1252)	COMPLETED	0	2020-09-18 17:02:30.315	2.4s	2.3s	70.4%	6.1 MB	29.5 MB	58.1 MB	13.4 KB
1247	b9/2a4580	3681	samtoolsIndex (1246)	COMPLETED	0	2020-09-18 17:02:29.907	4.8s	4.6s	65.9%	6.2 MB	29.5 MB	115.9 MB	13.8 KB
1244	8d/c7838e	1277	samtoolsIndex (1243)	COMPLETED	0	2020-09-18 17:02:21.181	14.5s	14.3s	67.6%	6.2 MB	29.5 MB	380.3 MB	14.1 KB
1232	4f/0229bf	26507	samtoolsIndex (1231)	COMPLETED	0	2020-09-18 17:01:59.812	38s	37.8s	87.4%	6.2 MB	29.6 MB	763.4 MB	20.5 KB
1257	bb/a09083	5535	samtoolsIndex (1256)	COMPLETED	0	2020-09-18 17:02:35.651	2.9s	2.8s	70.3%	6.2 MB	29.5 MB	72 MB	13.5 KB
1249	d5/31d1fd	4081	samtoolsIndex (1248)	COMPLETED	0	2020-09-18 17:02:30.682	10s	9.9s	66.2%	6.3 MB	29.5 MB	279.3 MB	13.7 KB
1261	74/8c5842	6449	samtoolsIndex (1260)	COMPLETED	0	2020-09-18 17:02:38.562	4.8s	4.6s	75.2%	6.1 MB	29.5 MB	105.1 MB	13.3 KB
1254	fc/05fa2b	6095	samtoolsIndex (1253)	COMPLETED	0	2020-09-18 17:02:37.842	5.9s	5.8s	55.5%	6.1 MB	29.5 MB	133.2 MB	13.5 KB
1251	7a/527df7	5211	samtoolsIndex (1250)	COMPLETED	0	2020-09-18 17:02:34.692	10.8s	10.7s	67.0%	6.4 MB	29.8 MB	271.1 MB	14.9 KB
1228	d4/01f4f7	26443	samtoolsIndex (1226)	COMPLETED	0	2020-09-18 17:01:59.662	46.3s	46.1s	68.2%	6.7 MB	30 MB	1.2 GB	17.8 KB
1256	a5/3d18d9	7091	samtoolsIndex (1255)	COMPLETED	0	2020-09-18 17:02:40.711	5.5s	5.3s	66.2%	6 MB	29.5 MB	131.9 MB	13.5 KB
1260	9d/bec8ff	8183	samtoolsIndex (1259)	COMPLETED	0	2020-09-18 17:02:43.793	3.6s	3.5s	72.2%	6.1 MB	29.5 MB	88.1 MB	13.5 KB
1265	58/679fad	8982	samtoolsIndex (1264)	COMPLETED	0	2020-09-18 17:02:46.214	4.1s	3.8s	44.0%	6.1 MB	29.5 MB	74.9 MB	13.7 KB
1258	8b/718313	9269	samtoolsIndex (1257)	COMPLETED	0	2020-09-18 17:02:47.396	2.9s	2.8s	65.7%	6.2 MB	29.5 MB	65.4 MB	13.4 KB
1241	a0/f0f5b6	4485	samtoolsIndex (1240)	COMPLETED	0	2020-09-18 17:02:32.249	19s	18.8s	65.3%	6.2 MB	29.6 MB	487.4 MB	14.4 KB
1262	fa/648ab9	8615	samtoolsIndex (1261)	COMPLETED	0	2020-09-18 17:02:45.543	11.3s	11.2s	63.6%	6.1 MB	29.5 MB	278 MB	13.7 KB
1259	18/2c873e	7860	samtoolsIndex (1258)	COMPLETED	0	2020-09-18 17:02:43.338	14.2s	13.9s	64.7%	6.2 MB	29.6 MB	363.1 MB	13.6 KB
1248	db/188f5f	4673	samtoolsIndex (1247)	COMPLETED	0	2020-09-18 17:02:32.722	25.6s	25.5s	68.3%	6.2 MB	29.6 MB	681.6 MB	15.1 KB
1263	dd/c35cd5	8778	samtoolsIndex (1262)	COMPLETED	0	2020-09-18 17:02:45.926	13.5s	13.4s	62.2%	6.2 MB	29.6 MB	357.4 MB	13.9 KB
1255	bd/3f34d0	10151	samtoolsIndex (1254)	COMPLETED	0	2020-09-18 17:02:50.304	13.3s	13.2s	62.4%	6.1 MB	29.5 MB	323.4 MB	14 KB
1269	0d/5bc880	10555	samtoolsIndex (1268)	COMPLETED	0	2020-09-18 17:02:51.243	12.6s	12.5s	59.5%	6.4 MB	29.6 MB	308.2 MB	13.8 KB
1264	98/0afeb6	10182	samtoolsIndex (1263)	COMPLETED	0	2020-09-18 17:02:50.340	14s	13.8s	66.4%	6.3 MB	29.6 MB	358.8 MB	13.9 KB
1272	b3/708644	12231	samtoolsIndex (1271)	COMPLETED	0	2020-09-18 17:02:56.852	7.9s	7.8s	63.8%	6.1 MB	29.5 MB	199.1 MB	13.3 KB
1266	c4/90979b	12769	samtoolsIndex (1265)	COMPLETED	0	2020-09-18 17:02:58.350	9s	8.8s	60.4%	6.4 MB	29.8 MB	237.7 MB	15.5 KB
1270	b9/4217d6	15108	samtoolsIndex (1269)	COMPLETED	0	2020-09-18 17:03:04.801	3.2s	3.1s	70.3%	6.2 MB	29.5 MB	78.3 MB	13.4 KB
1271	c8/edb68e	16316	samtoolsIndex (1270)	COMPLETED	0	2020-09-18 17:03:08.029	3.9s	3.7s	72.7%	6.1 MB	29.5 MB	96 MB	13.6 KB
1268	e0/638b56	14894	samtoolsIndex (1267)	COMPLETED	0	2020-09-18 17:03:04.298	9.1s	9s	67.5%	6.3 MB	29.5 MB	230.2 MB	13.6 KB
1240	91/c25713	30821	samtoolsIndex (1239)	COMPLETED	0	2020-09-18 17:02:12.833	1m 3s	1m 3s	66.1%	6.8 MB	30.1 MB	1.6 GB	19.5 KB
1273	7c/dbe4ff	12447	samtoolsIndex (1272)	COMPLETED	0	2020-09-18 17:02:57.502	19.2s	19.1s	65.0%	6.3 MB	29.6 MB	477.3 MB	14.4 KB
1278	c2/2ca9a0	17534	samtoolsIndex (1277)	COMPLETED	0	2020-09-18 17:03:11.949	5.5s	5.4s	66.2%	6.1 MB	29.5 MB	140.8 MB	13.6 KB
1274	b7/b37f06	15990	samtoolsIndex (1273)	COMPLETED	0	2020-09-18 17:03:07.314	12.4s	12.2s	65.6%	6.2 MB	29.5 MB	311.8 MB	13.8 KB
1276	82/266bb4	18747	samtoolsIndex (1275)	COMPLETED	0	2020-09-18 17:03:16.288	4s	3.8s	69.5%	6.2 MB	29.5 MB	94.1 MB	13.6 KB
1275	9e/cf8038	14572	samtoolsIndex (1274)	COMPLETED	0	2020-09-18 17:03:03.648	24.6s	24.5s	68.5%	6.4 MB	29.8 MB	636.8 MB	15.3 KB
1280	9b/db9d39	18967	samtoolsIndex (1279)	COMPLETED	0	2020-09-18 17:03:16.704	12.5s	12.4s	67.5%	6.2 MB	29.6 MB	326.4 MB	13.9 KB
1282	7d/e9f304	19235	samtoolsIndex (1281)	COMPLETED	0	2020-09-18 17:03:17.494	14.1s	14s	75.0%	6.3 MB	29.8 MB	328.6 MB	14.8 KB
1285	5b/1cf42f	22397	samtoolsIndex (1284)	COMPLETED	0	2020-09-18 17:03:29.198	2.9s	2.7s	72.1%	6.1 MB	29.5 MB	72.1 MB	13.3 KB
1267	55/6a2379	13147	samtoolsIndex (1266)	COMPLETED	0	2020-09-18 17:02:59.473	34.9s	34.8s	68.0%	6.4 MB	29.6 MB	906.1 MB	15.9 KB
1288	b3/245ed4	20069	samtoolsIndex (1287)	COMPLETED	0	2020-09-18 17:03:20.296	17s	16.9s	68.7%	6.2 MB	29.5 MB	444 MB	14.5 KB
1284	27/92b4f4	19872	samtoolsIndex (1283)	COMPLETED	0	2020-09-18 17:03:19.684	21.6s	21.5s	67.2%	6.2 MB	29.6 MB	565.3 MB	14.6 KB
1277	15/478438	14665	samtoolsIndex (1276)	COMPLETED	0	2020-09-18 17:03:03.831	38.5s	38.3s	86.6%	6.1 MB	29.6 MB	795.3 MB	22 KB
1287	6d/455664	22109	samtoolsIndex (1286)	COMPLETED	0	2020-09-18 17:03:28.240	14.8s	14.6s	65.9%	6.2 MB	29.5 MB	369.4 MB	13.9 KB
1295	9f/1da6a7	26172	samtoolsIndex (1294)	COMPLETED	0	2020-09-18 17:03:43.071	3.5s	3.4s	64.5%	6.2 MB	29.5 MB	77.6 MB	13.4 KB
1286	86/037903	22994	samtoolsIndex (1285)	COMPLETED	0	2020-09-18 17:03:31.644	15.6s	15.5s	64.8%	6.1 MB	29.5 MB	392.9 MB	14.1 KB
1289	c0/10be2d	23788	samtoolsIndex (1288)	COMPLETED	0	2020-09-18 17:03:34.329	14.3s	14.2s	66.0%	6.1 MB	29.5 MB	366.5 MB	14.1 KB
1298	34/f2b293	27453	samtoolsIndex (1297)	COMPLETED	0	2020-09-18 17:03:47.274	2.8s	2.7s	63.3%	6.2 MB	29.5 MB	64.8 MB	13.5 KB
1290	01/f87b18	25555	samtoolsIndex (1289)	COMPLETED	0	2020-09-18 17:03:41.286	11.1s	10.8s	69.6%	6.2 MB	29.5 MB	277 MB	13.9 KB
1291	06/aadb93	25866	samtoolsIndex (1290)	COMPLETED	0	2020-09-18 17:03:42.322	11.7s	11.5s	63.7%	6.3 MB	29.5 MB	271.9 MB	13.7 KB
1283	34/97f343	24479	samtoolsIndex (1282)	COMPLETED	0	2020-09-18 17:03:37.347	16.8s	16.7s	65.6%	6.1 MB	29.6 MB	443.8 MB	14.4 KB
1292	af/725b80	23137	samtoolsIndex (1291)	COMPLETED	0	2020-09-18 17:03:32.087	23.2s	23s	62.3%	6.1 MB	29.6 MB	566.5 MB	14.5 KB
1296	c6/5ac16a	29523	samtoolsIndex (1295)	COMPLETED	0	2020-09-18 17:03:53.985	2.8s	2.7s	74.2%	6 MB	29.5 MB	69.9 MB	13.6 KB
1304	c9/d41a46	29605	samtoolsIndex (1303)	COMPLETED	0	2020-09-18 17:03:54.168	3s	2.9s	64.7%	5.9 MB	29.5 MB	67 MB	13.5 KB
1293	20/946197	28356	samtoolsIndex (1292)	COMPLETED	0	2020-09-18 17:03:50.072	11s	10.8s	63.4%	6.1 MB	29.5 MB	288.7 MB	13.8 KB
1297	4e/a7a91d	27198	samtoolsIndex (1296)	COMPLETED	0	2020-09-18 17:03:46.552	15s	14.9s	64.7%	6.2 MB	29.5 MB	380.3 MB	14 KB
1300	a6/f8f288	27839	samtoolsIndex (1299)	COMPLETED	0	2020-09-18 17:03:48.674	15.4s	15.2s	62.4%	6.2 MB	29.6 MB	403.7 MB	14 KB
1294	f5/c66d79	28983	samtoolsIndex (1293)	COMPLETED	0	2020-09-18 17:03:52.340	12.5s	12.4s	66.0%	6.2 MB	29.6 MB	296.6 MB	14.3 KB
1301	e5/1225b5	32010	samtoolsIndex (1300)	COMPLETED	0	2020-09-18 17:04:01.048	5.3s	5.1s	61.9%	6.1 MB	29.5 MB	120.7 MB	13.6 KB
1279	9c/b5c4f7	17993	samtoolsIndex (1278)	COMPLETED	0	2020-09-18 17:03:13.442	54.5s	54.3s	68.4%	6.5 MB	29.9 MB	1.4 GB	18.6 KB
1281	45/6214bc	30579	samtoolsIndex (1280)	COMPLETED	0	2020-09-18 17:03:56.826	13.1s	12.9s	61.4%	6.2 MB	29.6 MB	337.9 MB	13.9 KB
1305	1d/9cda48	30022	samtoolsIndex (1304)	COMPLETED	0	2020-09-18 17:03:55.318	17.2s	17s	70.7%	6.3 MB	29.5 MB	417.1 MB	14.2 KB
1306	73/a6d0ed	2838	samtoolsIndex (1305)	COMPLETED	0	2020-09-18 17:04:09.886	5.9s	5.7s	68.1%	6.1 MB	29.5 MB	134.2 MB	14 KB
1299	07/cae708	30823	samtoolsIndex (1298)	COMPLETED	0	2020-09-18 17:03:57.219	18.9s	18.8s	64.3%	6.4 MB	29.8 MB	484.3 MB	14.7 KB
1307	5d/cdff03	32226	samtoolsIndex (1306)	COMPLETED	0	2020-09-18 17:04:01.540	16.9s	16.8s	62.8%	6.1 MB	29.6 MB	431.5 MB	14.2 KB
1309	e4/69fde1	903	samtoolsIndex (1308)	COMPLETED	0	2020-09-18 17:04:04.839	13.7s	13.6s	68.0%	6.3 MB	29.8 MB	354.9 MB	15.4 KB
1302	74/96c4fd	582	samtoolsIndex (1301)	COMPLETED	0	2020-09-18 17:04:04.080	14.9s	14.7s	66.8%	6.4 MB	29.6 MB	373.8 MB	14 KB
1315	8b/b8b5b0	4703	samtoolsIndex (1314)	COMPLETED	0	2020-09-18 17:04:15.756	4.3s	4.2s	73.7%	5.9 MB	29.5 MB	107.6 MB	13.9 KB
